,index,condition,pair_id,topic,turn_txt,round,time,inter_num,tokenized_text,word_counts,agent,time_label,appre_c,affir_c,assent_c,aggree_c,fillpause_c,laugh_c,yknow_c,idknow_c,appre_log,affir_log,assent_log,aggree_log,fillpause_log,laugh_log,yknow_log,idknow_log,conj,negate,posemo,negemo,insight,cause,discrep,certain,assent
540,41,NB,48,3," right right. Right, exactly. So that was that was really like you know, like my uhh point is that basically that you know, like you have Yeah, like you should be able to control . like, like, what they can do on their phone. ., but then I agree in that you know, you basically can't control like everything like you know, even if you allow for like, you know, simple like call and text, you know, a lot of weird things can happen so . that's one thing Yes, I agree. . And also - ",2,72,4,"['right', 'right', 'Right', 'exactly', 'So', 'that', 'was', 'that', 'was', 'really', 'like', 'you', 'know', 'like', 'my', 'uhh', 'point', 'is', 'that', 'basically', 'that', 'you', 'know', 'like', 'you', 'have', 'Yeah', 'like', 'you', 'should', 'be', 'able', 'to', 'control', 'like', 'like', 'what', 'they', 'can', 'do', 'on', 'their', 'phone', 'but', 'then', 'I', 'agree', 'in', 'that', 'you', 'know', 'you', 'basically', 'ca', ""n't"", 'control', 'like', 'everything', 'like', 'you', 'know', 'even', 'if', 'you', 'allow', 'for', 'like', 'you', 'know', 'simple', 'like', 'call', 'and', 'text', 'you', 'know', 'a', 'lot', 'of', 'weird', 'things', 'can', 'happen', 'so', 'that', ""'s"", 'one', 'thing', 'Yes', 'I', 'agree', 'And', 'also']",93,B,3,0,0,4,2,1,0,6,0,0,0,1.386294361,0.693147181,0,0,1.791759469,0,8.79,1.10,2.2,1.1,6.59,3.3,2.2,2.2,4.4
541,41,NB,48,3," yeah yeah. yeah yeah. yeah . oh yeah probably not like basically like. Yeah, no. Yeah. Well, I mean, I agree with that. It's just the question wasn't really asking such things like the . kind of cell phone, like there are things and that's basically what like most of the companies are working on, right. . I mean, like, they can control like, they're under control. . So it's basically just trying to deal with this problem. So I was thinking, so",3,129,0,"['yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'oh', 'yeah', 'probably', 'not', 'like', 'basically', 'like', 'Yeah', 'no', 'Yeah', 'Well', 'I', 'mean', 'I', 'agree', 'with', 'that', 'It', ""'s"", 'just', 'the', 'question', 'was', ""n't"", 'really', 'asking', 'such', 'things', 'like', 'the', 'kind', 'of', 'cell', 'phone', 'like', 'there', 'are', 'things', 'and', 'that', ""'s"", 'basically', 'what', 'like', 'most', 'of', 'the', 'companies', 'are', 'working', 'on', 'right', 'I', 'mean', 'like', 'they', 'can', 'control', 'like', 'they', ""'re"", 'under', 'control', 'So', 'it', ""'s"", 'basically', 'just', 'trying', 'to', 'deal', 'with', 'this', 'problem', 'So', 'I', 'was', 'thinking', 'so']",84,B,5,0,1,8,1,0,0,0,0,0,0,2.079441542,0,0,0,0,0,5.13,3.85,2.56,1.28,5.13,2.56,1.28,0,11.54
542,41,NB,48,3,"Yeah And I don't think it was well posed .,That's the issue with the issue that was posed, I think I do not agree . with the statement. .",4,157,0,"['Yeah', 'And', 'I', 'do', ""n't"", 'think', 'it', 'was', 'well', 'posed', '.,That', ""'s"", 'the', 'issue', 'with', 'the', 'issue', 'that', 'was', 'posed', 'I', 'think', 'I', 'do', 'not', 'agree', 'with', 'the', 'statement']",29,B,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,7.41,7.41,0,11.11,0,0,0,7.41
543,42,TYB,49,2,"Okay. . Wow. So growing up, my dad was an infectious disease doctor, so . basically all I've ever known through him . not only is that how he made his money so it would be . a little contradictory for me to not believe in that, . but just through his experience and his belief as a doctor, that's kind of the foundation of what he does umm and yeah . I'd be more interested to hear your",1,0,2,"['Okay', 'Wow', 'So', 'growing', 'up', 'my', 'dad', 'was', 'an', 'infectious', 'disease', 'doctor', 'so', 'basically', 'all', 'I', ""'ve"", 'ever', 'known', 'through', 'him', 'not', 'only', 'is', 'that', 'how', 'he', 'made', 'his', 'money', 'so', 'it', 'would', 'be', 'a', 'little', 'contradictory', 'for', 'me', 'to', 'not', 'believe', 'in', 'that', 'but', 'just', 'through', 'his', 'experience', 'and', 'his', 'belief', 'as', 'a', 'doctor', 'that', ""'s"", 'kind', 'of', 'the', 'foundation', 'of', 'what', 'he', 'does', 'umm', 'and', 'yeah', 'I', ""'d"", 'be', 'more', 'interested', 'to', 'hear', 'your']",76,B,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.11,2.78,4.17,1.39,4.17,2.78,1.39,2.78,2.78
544,42,TYB,49,2," Uhh-huh. sure. umm.  So again, I don't really know the science behind it. But I can hear my dad telling me this. But I think the point of the flu shot that well, it might not explicitly protect you against the flu, it might even in some cases cause you to have an adverse reaction. I feel like the point of it is that if you do actually come into contact with that year's strain of the flu, it's going to protect you against it, not necessarily all strains of it, but like just certain components of it. So but I feel like where you disagree is that it's not a guarantee that you're going to get the flu. Whereas if you get the . shot, it's almost a guarantee. It's like you're subjecting yourself to something that you don't necessarily need to be doing. But I would say that like, say your mom got the flu, right? . That would probably have been a significantly more adverse reaction than just to the shot, which is like a limited dose of it . But then again, you're playing with the like, it's probably more like less likely that you'd get the flu. ., so I understand that totally. . And I even have felt that too . like a day after you get a shot, which I think is is normal . and an expected result of getting . vaccines, . specifically, the flu shots such as injecting a live anti-viral or whatever it is . into you to build resistance to it. . But I think that that proves the efficacy of vaccines and that you are reacting to it . and then after that reaction, you then build up an immune response to it. Yeah. Um, but ",2,76,3,"['Uhh', 'huh', 'sure', 'umm', 'So', 'again', 'I', 'do', ""n't"", 'really', 'know', 'the', 'science', 'behind', 'it', 'But', 'I', 'can', 'hear', 'my', 'dad', 'telling', 'me', 'this', 'But', 'I', 'think', 'the', 'point', 'of', 'the', 'flu', 'shot', 'that', 'well', 'it', 'might', 'not', 'explicitly', 'protect', 'you', 'against', 'the', 'flu', 'it', 'might', 'even', 'in', 'some', 'cases', 'cause', 'you', 'to', 'have', 'an', 'adverse', 'reaction', 'I', 'feel', 'like', 'the', 'point', 'of', 'it', 'is', 'that', 'if', 'you', 'do', 'actually', 'come', 'into', 'contact', 'with', 'that', 'year', ""'s"", 'strain', 'of', 'the', 'flu', 'it', ""'s"", 'going', 'to', 'protect', 'you', 'against', 'it', 'not', 'necessarily', 'all', 'strains', 'of', 'it', 'but', 'like', 'just', 'certain', 'components', 'of', 'it', 'So', 'but', 'I', 'feel', 'like', 'where', 'you', 'disagree', 'is', 'that', 'it', ""'s"", 'not', 'a', 'guarantee', 'that', 'you', ""'re"", 'going', 'to', 'get', 'the', 'flu', 'Whereas', 'if', 'you', 'get', 'the', 'shot', 'it', ""'s"", 'almost', 'a', 'guarantee', 'It', ""'s"", 'like', 'you', ""'re"", 'subjecting', 'yourself', 'to', 'something', 'that', 'you', 'do', ""n't"", 'necessarily', 'need', 'to', 'be', 'doing', 'But', 'I', 'would', 'say', 'that', 'like', 'say', 'your', 'mom', 'got', 'the', 'flu', 'right', 'That', 'would', 'probably', 'have', 'been', 'a', 'significantly', 'more', 'adverse', 'reaction', 'than', 'just', 'to', 'the', 'shot', 'which', 'is', 'like', 'a', 'limited', 'dose', 'of', 'it', 'But', 'then', 'again', 'you', ""'re"", 'playing', 'with', 'the', 'like', 'it', ""'s"", 'probably', 'more', 'like', 'less', 'likely', 'that', 'you', ""'d"", 'get', 'the', 'flu', 'so', 'I', 'understand', 'that', 'totally', 'And', 'I', 'even', 'have', 'felt', 'that', 'too', 'like', 'a', 'day', 'after', 'you', 'get', 'a', 'shot', 'which', 'I', 'think', 'is', 'is', 'normal', 'and', 'an', 'expected', 'result', 'of', 'getting', 'vaccines', 'specifically', 'the', 'flu', 'shots', 'such', 'as', 'injecting', 'a', 'live', 'anti', 'viral', 'or', 'whatever', 'it', 'is', 'into', 'you', 'to', 'build', 'resistance', 'to', 'it', 'But', 'I', 'think', 'that', 'that', 'proves', 'the', 'efficacy', 'of', 'vaccines', 'and', 'that', 'you', 'are', 'reacting', 'to', 'it', 'and', 'then', 'after', 'that', 'reaction', 'you', 'then', 'build', 'up', 'an', 'immune', 'response', 'to', 'it', 'Yeah', 'Um', 'but']",301,B,3,0,1,1,0,3,0,0,0,0,0,0,0,1.098612289,0,0,0,7.96,1.73,1.38,1.73,3.11,2.42,2.08,3.81,0.35
545,42,TYB,49,2, yeah. mm-hmm. Yeah,3,76,0,"['yeah', 'mm', 'hmm', 'Yeah']",4,B,3,0,2,2,0,1,0,0,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0.00,0,0,0,0,0,0,50
546,43,NB,50,2,"So I strongly agree with the statement as long as medical condition permits, everyone should get a seasonal flu shot. Because I believe like if we have the medicine to like prevent it like why not? [laughs] Yeah. [laughs]",1,0,2,"['So', 'I', 'strongly', 'agree', 'with', 'the', 'statement', 'as', 'long', 'as', 'medical', 'condition', 'permits', 'everyone', 'should', 'get', 'a', 'seasonal', 'flu', 'shot', 'Because', 'I', 'believe', 'like', 'if', 'we', 'have', 'the', 'medicine', 'to', 'like', 'prevent', 'it', 'like', 'why', 'not', 'laughs', 'Yeah', 'laughs']",39,B,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.693147181,0,0,13.16,2.63,13.16,0,5.26,7.89,5.26,2.63,5.26
547,43,NB,50,2," sorry, what?. Yeah. I mean, but I feel like you're introducing into your body at such a small dose that it's so that your body can create like resistance to it or like fight it. . So if you could like help your body in that way before you get it like at a level or like to a degree that your body can't fight it like . why wouldn't you want to do that?",2,34,2,"['sorry', 'what', 'Yeah', 'I', 'mean', 'but', 'I', 'feel', 'like', 'you', ""'re"", 'introducing', 'into', 'your', 'body', 'at', 'such', 'a', 'small', 'dose', 'that', 'it', ""'s"", 'so', 'that', 'your', 'body', 'can', 'create', 'like', 'resistance', 'to', 'it', 'or', 'like', 'fight', 'it', 'So', 'if', 'you', 'could', 'like', 'help', 'your', 'body', 'in', 'that', 'way', 'before', 'you', 'get', 'it', 'like', 'at', 'a', 'level', 'or', 'like', 'to', 'a', 'degree', 'that', 'your', 'body', 'ca', ""n't"", 'fight', 'it', 'like', 'why', 'would', ""n't"", 'you', 'want', 'to', 'do', 'that']",77,B,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,2.74,2.74,4.11,2.74,2.74,5.48,0,1.37
548,43,NB,50,2," yeah. Yeah. Okay, I feel like we have really strong opinions [laughs] . and like that's not really got change [laughs] . But, um, so do you not get vaccinated? ",3,72,1,"['yeah', 'Yeah', 'Okay', 'I', 'feel', 'like', 'we', 'have', 'really', 'strong', 'opinions', 'laughs', 'and', 'like', 'that', ""'s"", 'not', 'really', 'got', 'change', 'laughs', 'But', 'um', 'so', 'do', 'you', 'not', 'get', 'vaccinated']",29,B,3,0,1,2,0,1,2,0,0,0,0,0.693147181,0,0,0.693147181,0,0,10.71,7.14,14.29,0,3.57,3.57,0,0,10.71
549,43,NB,50,2, Yeah. Okay. Do you have kids?. Oh okay. {{{{{{{{}}}}}}}},4,93,1,"['Yeah', 'Okay', 'Do', 'you', 'have', 'kids', 'Oh', 'okay']",8,B,4,0,3,1,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0.00,25,0,0,0,0,0,37.5
550,43,NB,50,2," laughs, yeah I know. Okay, well I am like very opposite. Oh, yeah.",5,116,0,"['laughs', 'yeah', 'I', 'know', 'Okay', 'well', 'I', 'am', 'like', 'very', 'opposite', 'Oh', 'yeah']",13,B,4,0,2,2,0,0,1,0,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0.00,23.08,0,7.69,0,0,0,23.08
551,43,NB,50,2,Yeah. But don't you like ever consider that maybe you're like putting other people at risk for not taking the vaccination.,6,135,1,"['Yeah', 'But', 'do', ""n't"", 'you', 'like', 'ever', 'consider', 'that', 'maybe', 'you', ""'re"", 'like', 'putting', 'other', 'people', 'at', 'risk', 'for', 'not', 'taking', 'the', 'vaccination']",23,B,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,4.76,4.76,4.76,0,0,4.76,4.76
552,43,NB,50,2, Yeah. Uhh that's like a very ideal world. [laughs] Okay. [laughs] ,7,155,1,"['Yeah', 'Uhh', 'that', ""'s"", 'like', 'a', 'very', 'ideal', 'world', 'laughs', 'Okay', 'laughs']",12,B,6,0,1,1,0,1,2,0,0,0,0,0,0,0,0.693147181,0,0,0,0.00,36.36,0,0,0,9.09,0,18.18
553,43,NB,50,2, yeah,8,155,0,['yeah'],1,B,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,100
554,44,TYB,51,12,"So, about this point I really don't care if the US lowers its drinking age or not. I think it's not relevant for me. I think it's fine as it is. . If I put like a 10 it means that I agree that point zero I mean, the disagree. . I have no opinion. So I put a five . Yeah. ",1,0,5,"['So', 'about', 'this', 'point', 'I', 'really', 'do', ""n't"", 'care', 'if', 'the', 'US', 'lowers', 'its', 'drinking', 'age', 'or', 'not', 'I', 'think', 'it', ""'s"", 'not', 'relevant', 'for', 'me', 'I', 'think', 'it', ""'s"", 'fine', 'as', 'it', 'is', 'If', 'I', 'put', 'like', 'a', '10', 'it', 'means', 'that', 'I', 'agree', 'that', 'point', 'zero', 'I', 'mean', 'the', 'disagree', 'I', 'have', 'no', 'opinion', 'So', 'I', 'put', 'a', 'five', 'Yeah']",62,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.17,6.78,5.08,3.39,6.78,0,3.39,0,3.39
555,44,TYB,51,12," Yeah. Yeah.. Yeah.. Yeah.. Yeah. Exactly like, . They can just get their parents to like, go buy them alcohol. . Or they can just get fakes which are like so common . So even if there is a drinking age, there's not really a drinking age in the .  that's what I think you like people who really wants to drink, . will find channels to drink so you know I-",2,52,7,"['Yeah', 'Yeah', 'Yeah', 'Yeah', 'Yeah', 'Exactly', 'like', 'They', 'can', 'just', 'get', 'their', 'parents', 'to', 'like', 'go', 'buy', 'them', 'alcohol', 'Or', 'they', 'can', 'just', 'get', 'fakes', 'which', 'are', 'like', 'so', 'common', 'So', 'even', 'if', 'there', 'is', 'a', 'drinking', 'age', 'there', ""'s"", 'not', 'really', 'a', 'drinking', 'age', 'in', 'the', 'that', ""'s"", 'what', 'I', 'think', 'you', 'like', 'people', 'who', 'really', 'wants', 'to', 'drink', 'will', 'find', 'channels', 'to', 'drink', 'so', 'you', 'know', 'I-']",69,B,2,0,0,5,0,0,0,1,0,0,0,1.609437912,0,0,0,0,0,7.58,1.52,3.03,0,4.55,0,3.03,1.52,7.58
556,44,TYB,51,12," Yeah. Yeah. Yeah yeah. Yeah. Yeah. Yeah. Yeah. And I don't understand why it is at 21. And I feel like it being at 21 already, there must be some reason behind it. . I don't understand. But I also do understand why I understand where you're coming from, you're saying that you should, I mean, since everyone's already doing it you might as well just lower the . drinking age. Umm it's not really anything bad coming from, like, people that are younger drinking, like . you have in other countries where the drinking age is not lower . There's not like any, you know, negative impacts in those countries. So I mean, I understand both points. I mean, I understand your point of view .. I don't under I don't really know why the drinking age is so high here. . but I think the lack of information makes me indifferent, like I don't really mind but I think that people who do want to drink will drink and people who don't . will follow the law and one so I guess that's about it. .",3,121,0,"['Yeah', 'Yeah', 'Yeah', 'yeah', 'Yeah', 'Yeah', 'Yeah', 'Yeah', 'And', 'I', 'do', ""n't"", 'understand', 'why', 'it', 'is', 'at', '21', 'And', 'I', 'feel', 'like', 'it', 'being', 'at', '21', 'already', 'there', 'must', 'be', 'some', 'reason', 'behind', 'it', 'I', 'do', ""n't"", 'understand', 'But', 'I', 'also', 'do', 'understand', 'why', 'I', 'understand', 'where', 'you', ""'re"", 'coming', 'from', 'you', ""'re"", 'saying', 'that', 'you', 'should', 'I', 'mean', 'since', 'everyone', ""'s"", 'already', 'doing', 'it', 'you', 'might', 'as', 'well', 'just', 'lower', 'the', 'drinking', 'age', 'Umm', 'it', ""'s"", 'not', 'really', 'anything', 'bad', 'coming', 'from', 'like', 'people', 'that', 'are', 'younger', 'drinking', 'like', 'you', 'have', 'in', 'other', 'countries', 'where', 'the', 'drinking', 'age', 'is', 'not', 'lower', 'There', ""'s"", 'not', 'like', 'any', 'you', 'know', 'negative', 'impacts', 'in', 'those', 'countries', 'So', 'I', 'mean', 'I', 'understand', 'both', 'points', 'I', 'mean', 'I', 'understand', 'your', 'point', 'of', 'view', 'I', 'do', ""n't"", 'under', 'I', 'do', ""n't"", 'really', 'know', 'why', 'the', 'drinking', 'age', 'is', 'so', 'high', 'here', 'but', 'I', 'think', 'the', 'lack', 'of', 'information', 'makes', 'me', 'indifferent', 'like', 'I', 'do', ""n't"", 'really', 'mind', 'but', 'I', 'think', 'that', 'people', 'who', 'do', 'want', 'to', 'drink', 'will', 'drink', 'and', 'people', 'who', 'do', ""n't"", 'will', 'follow', 'the', 'law', 'and', 'one', 'so', 'I', 'guess', 'that', ""'s"", 'about', 'it']",192,B,5,0,0,8,0,1,0,1,0,0,0,2.079441542,0,0,0,0,0,6.67,5.56,0.56,1.67,8.89,3.33,2.22,1.11,4.44
557,45,TYB,52,7,"I personally think that umm so basically the reason that we have traffic lights is because like, basically there are rules and then they're used to better {{}} either you know, but in this case it's better to say that like the traffic is doing well and that nobody you know, is hurting other people. But in this case, I feel like if we know that (\green) is not- if we know that there are no cars in sight, then {{}} is free of walking and then there's no point of you following the rules like as long as there's no cars in sight so that's why what Im indifferent because I do know that like people sometimes might just follow whatever rules that they want to follow so that's why I chose 5 as I am indifferent to it",1,0,1,"['I', 'personally', 'think', 'that', 'umm', 'so', 'basically', 'the', 'reason', 'that', 'we', 'have', 'traffic', 'lights', 'is', 'because', 'like', 'basically', 'there', 'are', 'rules', 'and', 'then', 'they', ""'re"", 'used', 'to', 'better', 'either', 'you', 'know', 'but', 'in', 'this', 'case', 'it', ""'s"", 'better', 'to', 'say', 'that', 'like', 'the', 'traffic', 'is', 'doing', 'well', 'and', 'that', 'nobody', 'you', 'know', 'is', 'hurting', 'other', 'people', 'But', 'in', 'this', 'case', 'I', 'feel', 'like', 'if', 'we', 'know', 'that', '\\green', 'is', 'not-', 'if', 'we', 'know', 'that', 'there', 'are', 'no', 'cars', 'in', 'sight', 'then', 'is', 'free', 'of', 'walking', 'and', 'then', 'there', ""'s"", 'no', 'point', 'of', 'you', 'following', 'the', 'rules', 'like', 'as', 'long', 'as', 'there', ""'s"", 'no', 'cars', 'in', 'sight', 'so', 'that', ""'s"", 'why', 'what', 'I', 'm', 'indifferent', 'because', 'I', 'do', 'know', 'that', 'like', 'people', 'sometimes', 'might', 'just', 'follow', 'whatever', 'rules', 'that', 'they', 'want', 'to', 'follow', 'so', 'that', ""'s"", 'why', 'I', 'chose', '5', 'as', 'I', 'am', 'indifferent', 'to', 'it']",145,B,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.693147181,0,13.04,3.62,2.9,0.72,5.8,4.35,2.17,0,0
558,45,TYB,52,7," mm-hmm. Gotcha, I think I agree with your idea there might be a potential danger, especially in the case of like maybe at night or on an empty road where the like the cars might drive super fast and then it just passes the person .. {{}} Yeah, so I agree with your claim.  . I mean, the other cases, I do think that, you know, for instance, on college campus when I like when I'm crossing the midway for instance . There are red light when students just tend to cross the street if they see no car in sight . they know the car will slow down",2,138,0,"['mm', 'hmm', 'Gotcha', 'I', 'think', 'I', 'agree', 'with', 'your', 'idea', 'there', 'might', 'be', 'a', 'potential', 'danger', 'especially', 'in', 'the', 'case', 'of', 'like', 'maybe', 'at', 'night', 'or', 'on', 'an', 'empty', 'road', 'where', 'the', 'like', 'the', 'cars', 'might', 'drive', 'super', 'fast', 'and', 'then', 'it', 'just', 'passes', 'the', 'person', 'Yeah', 'so', 'I', 'agree', 'with', 'your', 'claim', 'I', 'mean', 'the', 'other', 'cases', 'I', 'do', 'think', 'that', 'you', 'know', 'for', 'instance', 'on', 'college', 'campus', 'when', 'I', 'like', 'when', 'I', ""'m"", 'crossing', 'the', 'midway', 'for', 'instance', 'There', 'are', 'red', 'light', 'when', 'students', 'just', 'tend', 'to', 'cross', 'the', 'street', 'if', 'they', 'see', 'no', 'car', 'in', 'sight', 'they', 'know', 'the', 'car', 'will', 'slow', 'down']",106,B,5,0,2,1,2,1,0,1,0,0,0.693147181,0,0.693147181,0,0,0,0,7.62,0.95,3.81,1.9,5.71,0,0.95,0.95,2.86
